2002,memory kristen nygaard ole-johan dahl
2002,cool comprehensive object-oriented learning
2002,class subclass declaration reprint
1997,good appear stage
1996,day heroic time
1993,object-oriented programming beta programming language
1988,ecoop88 european conference object-oriented programming oslo norway august 15-17 1988 proceeding
1987,classification action inheritance also method
1987,beta programming language
1986,program development social activity invited paper
1985,multi-sequential execution beta programming language
1985,algebra program fragment
1983,abstraction mechanism beta programming language
1966,simula - algol-based simulation language
